ID,FINE_ART_Scholarship _19/FAL,CLASS_19/FAL,ALTCUM_GPA_19_FAL,FINE_ARTS_Scholarship _19/FAL,MAJOR_FIXED_19/FAL,RETURN_BIN_19/FAL,Role_19/FAL,SPORT_19/FAL,Sport_19/FAL,FINE_ART_Scholarship _20/SPR,CLASS_20/SPR,ALTCUM_GPA_20/SPR,FINE_ARTS_Scholarship _20/SPR,MAJOR_FIXED_20/SPR,RETURN_BIN_20/SPR,Role_20/SPR,SPORT_20/SPR,Sport_20/SPR,FINE_ART_Scholarship _20/FAL,CLASS_20/FAL,ALTCUM_GPA_20/FAL,FINE_ARTS_Scholarship _20/FAL,MAJOR_FIXED_20/FAL,RETURN_BIN_20/FAL,Role_20/FAL,SPORT_20/FAL,Sport_20/FAL,FINE_ART_Scholarship _21/SPR,CLASS_21/SPR,ALTCUM_GPA_21/SPR,FINE_ARTS_Scholarship _21/SPR,MAJOR_FIXED_21/SPR,RETURN_BIN_21/SPR,Role_21/SPR,SPORT_21/SPR,Sport_21/SPR,FINE_ART_Scholarship _21/FAL,CLASS_21/FAL,ALTCUM_GPA_21/FAL,FINE_ARTS_Scholarship _21/FAL,MAJOR_FIXED_21/FAL,RETURN_BIN_21/FAL,Role_21/FAL,SPORT_21/FAL,Sport_21/FAL,FINE_ART_Scholarship _22/SPR,CLASS_22/SPR,ALTCUM_GPA_22/SPR,FINE_ARTS_Scholarship _22/SPR,MAJOR_FIXED_22/SPR,RETURN_BIN_22/SPR,Role_22/SPR,SPORT_22/SPR,Sport_22/SPR,FINE_ART_Scholarship _22/FAL,CLASS_22/FAL,ALTCUM_GPA_22/FAL,FINE_ARTS_Scholarship _22/FAL,MAJOR_FIXED_22/FAL,RETURN_BIN_22/FAL,Role_22/FAL,SPORT_22/FAL,Sport_22/FAL,FINE_ART_Scholarship _23/SPR,CLASS_23/SPR,ALTCUM_GPA_23/SPR,FINE_ARTS_Scholarship _23/SPR,MAJOR_FIXED_23/SPR,RETURN_BIN_23/SPR,Role_23/SPR,SPORT_23/SPR,Sport_23/SPR,FINE_ART_Scholarship _23/FAL,CLASS_23/FAL,ALTCUM_GPA_23/FAL,FINE_ARTS_Scholarship _23/FAL,MAJOR_FIXED_23/FAL,RETURN_BIN_23/FAL,Role_23/FAL,SPORT_23/FAL,Sport_23/FAL,FINE_ART_Scholarship _24/SPR,CLASS_24/SPR,ALTCUM_GPA_24/SPR,FINE_ARTS_Scholarship _24/SPR,MAJOR_FIXED_24/SPR,RETURN_BIN_24/SPR,Role_24/SPR,SPORT_24/SPR,Sport_24/SPR,FINE_ART_Scholarship _24/FAL,CLASS_24/FAL,ALTCUM_GPA_24/FAL,FINE_ARTS_Scholarship _24/FAL,MAJOR_FIXED_24/FAL,RETURN_BIN_24/FAL,Role_24/FAL,SPORT_24/FAL,Sport_24/FAL,FINE_ART_Scholarship _25/SPR,CLASS_25/SPR,ALTCUM_GPA_25/SPR,FINE_ARTS_Scholarship _25/SPR,MAJOR_FIXED_25/SPR,RETURN_BIN_25/SPR,Role_25/SPR,SPORT_25/SPR,Sport_25/SPR,ETHNICITY,RACE,RACE2,RACE3,GENDER,BIRTH_DATE,START_TERM,FIRST_GEN,RETURN?,RETURN_BIN,CONDITIONAL_ADMITS,PELL,ADMIT_STATUS,STA_FED_COHORT_GROUP,STATE,GRADS,PRIMARY_MAJOR,Membrshp Start Dt,Membrshp End Dt,years_org,SPORT_COUNT,INSTATE,RETENTION_BIN,INSTATE_BIN,PERSISTANCE_SO_JR_BIN,PERSISTANCE_JR_SR_BIN,ETHNICITY_BIN,RACE_BIN,GENDER_BIN,CONDITIONAL_ADMITS_BIN,FOOTBALL_BIN,FINAL_GPA
433515,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.8,NO,UND,0,Member,AMIT,M Indoor Track,,FR,2.573,NO,UND,0,Member,AMIT,M Indoor Track,,SO,2.5,NO,EXSCI,0,Member,AMIT,M Indoor Track,,SO,2.304,NO,EXSCI,0,Member,AMIT,M Indoor Track,,JR,2.439,NO,BUS,0,Member,AMIT,M Indoor Track,,JR,2.61,NO,BUS,0,Member,AMIT,M Indoor Track,,SR,2.648,NO,BUS,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,NHS,BL,,,M,10/31/2001,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,NE,YES,BUS,11/1/2020,6/1/2024,3.58,1,In State,1,0,1,1,0,1,0,0,0,2.648
433529,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,0.88,NO,BUS,1,Member,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,7/1/2002,20/FAL,NO,Left,1,NO,NO,FR,20-21,CA,,BUS,8/1/2020,5/1/2021,0.75,1,Out of State,0,1,0,0,0,0,0,0,0,0.88
433614,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,3.1,NO,INTST,0,Member,AWRE,M Wrestling,,SO,3.216,NO,INTST,0,Member,AWRE,M Wrestling,,SO,3.257,NO,INTST,0,Member,AWRE,M Wrestling,,JR,3.221,NO,INTST,0,Member,AWRE,M Wrestling,,JR,3.185,NO,INTST,0,Member,AWRE,M Wrestling,,SR,3.18,NO,INTST,0,Member,AWRE,M Wrestling,,SR,3.229,NO,INTST,1,Member,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,10/29/2001,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,NC,YES,INTST,8/1/2020,5/1/2024,3.75,1,Out of State,1,1,1,1,0,0,0,0,0,3.229
433640,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,,,,,FR,3.54,NO,GRD,0,,,,,SO,3.67,NO,GRD,0,,,,,SO,3.673,NO,GRD,0,,,,,JR,3.637,NO,GRD,0,,,,,JR,3.7,NO,GRD,0,,,,,SR,3.74,NO,GRD,0,,,,,SR,3.748,NO,GRD,1,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,5/4/2001,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,NE,YES,GRD,,,,0,In State,1,0,1,1,0,0,1,0,0,3.748
433642,,,,,,,,,,,,,,,,,,,,JR,0,NO,MTHDA,0,Varsity,AMBB,M Basketball,,SR,3,NO,MTHDA,0,Varsity,AMBB,M Basketball,,SR,3.303,NO,MTHDA,0,Varsity,AMBB,M Basketball,,SR,3.393,NO,MTHDA,0,Varsity,AMBB,M Basketball,,SR,3.45,NO,MTHDA,0,Varsity,AMBB,M Basketball,,SR,3.554,NO,MTHDA,1,Varsity,AMBB,M Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,3/18/1999,20/FAL,NO,Graduated,0,NO,NO,TR,,NE,YES,MTHDA,8/1/2020,5/1/2022,1.75,1,In State,0,0,0,1,0,0,0,0,0,3.554
433879,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMIT,M Indoor Track,,FR,1.5,NO,AGR,0,Member,AMIT,M Indoor Track,,SO,2.167,NO,AGR,0,Member,AMIT,M Indoor Track,,SO,2.748,NO,AGR,0,Member,AMIT,M Indoor Track,,JR,3.072,NO,AGR,0,Member,AMIT,M Indoor Track,,JR,3.218,NO,AGR,0,Member,AMIT,M Indoor Track,,SR,3.322,NO,AGR,0,Member,AMIT,M Indoor Track,,SR,3.394,NO,AGR,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,8/31/2001,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,AR,YES,AGR,11/1/2020,6/1/2024,3.58,1,Out of State,1,1,1,1,0,0,0,0,0,3.394
433896,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,,,,M,2/21/1999,20/FAL,NO,Left,1,NO,YES,TR,,CA,,UND,8/1/2020,12/1/2020,0.33,1,Out of State,0,1,0,0,1,1,0,0,0,0
433959,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,1.8,NO,CSI,1,Member,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,BL,,,M,10/8/2001,20/FAL,YES,Left,1,NO,YES,FR,20-21,AZ,,CSI,8/1/2020,5/1/2021,0.75,1,Out of State,0,1,0,0,1,1,0,0,0,1.8
433988,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWRE,M Wrestling,,FR,3.1,NO,PHI,0,Member,AWRE,M Wrestling,,FR,2.822,NO,ENG,0,Member,AWRE,M Wrestling,,SO,2.442,NO,ENG,0,Member,AWRE,M Wrestling,,SO,2.534,NO,ENG,0,Member,AWRE,M Wrestling,,JR,2.706,NO,ENG,0,Member,AWRE,M Wrestling,,JR,2.759,NO,ENG,0,Member,AWRE,M Wrestling,,SR,2.782,NO,ENG,0,Member,AWRE,M Wrestling,,,,,,,,,,,SR,2.8,NO,ENG,1,Member,AWRE,M Wrestling,NHS,BL,,,M,7/9/2002,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,TX,YES,ENG,8/1/2020,5/1/2024,3.75,1,Out of State,1,1,1,1,0,1,0,0,0,2.8
434028,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,,,,,FR,3.2,NO,BUS,0,,,,,SO,3.119,NO,BUS,0,,,,,SO,2.97,NO,BUS,0,,,,,JR,2.902,NO,BUS,0,,,,,JR,2.932,NO,BUS,0,,,,,SR,2.878,NO,BUS,0,,,,,SR,2.963,NO,BUS,1,,,,,,,,,,,,,,,,,,,,,,,,,,F,10/14/2001,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,NE,YES,BUS,,,,0,In State,1,0,1,1,0,1,1,0,0,2.963
434086,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,1,Varsity,AMBB,M Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,11/14/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,NE,,UND,8/1/2020,12/1/2020,0.33,1,In State,0,0,0,0,0,0,0,0,0,0
434192,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AMBB,M Basketball,,FR,2.213,NO,EXSCI,1,Member,AMBB,M Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,9/15/2001,20/FAL,NO,Left,1,YES,NO,FR,20-21,CO,,EXSCI,8/1/2020,5/1/2021,0.75,1,Out of State,0,1,0,0,0,0,0,1,0,2.213
434229,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AWTR,W Outdoor Track,,FR,3.28,NO,UND,0,Member,AWTR,W Outdoor Track,,SO,3.268,NO,UND,0,Member,AWTR,W Outdoor Track,,JR,3.39,NO,UND,0,Member,AWTR,W Outdoor Track,,JR,3.454,NO,SOC,0,Member,AWTR,W Outdoor Track,,SR,3.536,NO,SOC,0,Member,AWTR,W Outdoor Track,,SR,3.593,NO,SOC,0,Member,AWTR,W Outdoor Track,,SR,3.613,NO,SOC,1,Member,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,NHS,AN,BL,WH,F,5/14/2002,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,IA,YES,SOC,11/1/2020,5/1/2024,3.5,1,Out of State,1,1,1,1,0,0,1,0,0,3.613
434259,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,1,Member,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,6/7/1999,20/FAL,NO,Left,1,NO,YES,TR,,OR,,UND,8/1/2020,12/16/2020,0.38,1,Out of State,0,1,0,0,0,0,0,0,0,0
434305,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,3.6,NO,EGR,0,Member,AFBA,Football,,SO,3.4,NO,EGR,0,Member,AFBA,Football,,SO,3.17,NO,EGR,0,Member,AFBA,Football,,JR,3.33,NO,EGR,0,Member,AFBA,Football,,JR,3.377,NO,EGR,0,Member,AFBA,Football,,SR,3.414,NO,EGR,0,Member,AFBA,Football,,SR,3.466,NO,EGR,1,Member,AFBA,Football,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,1/27/2002,20/FAL,NO,Graduated,0,NO,YES,FR,20-21,CA,YES,EGR,8/1/2020,,,1,Out of State,1,1,1,1,0,0,0,0,1,3.466
434509,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWTR,W Outdoor Track,,FR,1.623,NO,HSI,0,Varsity,AWTR,W Outdoor Track,,FR,1.852,NO,HSI,1,Varsity,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,7/24/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,AR,,HSI,11/1/2020,12/1/2021,1.08,1,Out of State,0,1,0,0,0,0,1,0,0,1.852
434587,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,5/20/2002,20/FAL,NO,Left,1,YES,NO,FR,20-21,NE,,UND,8/1/2020,12/1/2020,0.33,1,In State,0,0,0,0,0,0,0,1,0,0
434590,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWRE,M Wrestling,,FR,3.238,NO,EGR,1,Varsity,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,WH,,M,3/14/2002,20/FAL,YES,Left,1,YES,YES,FR,20-21,GA,,EGR,8/1/2020,5/1/2021,0.75,1,Out of State,0,1,0,0,0,0,0,1,0,3.238
434663,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Varsity,ABSA,Baseball,,JR,3.264,NO,SOC,0,Varsity,ABSA,Baseball,,JR,2.9,NO,SOC,0,Varsity,ABSA,Baseball,,SR,3,NO,SOC,0,Varsity,ABSA,Baseball,,SR,3,NO,SOC,0,Varsity,ABSA,Baseball,,SR,2.938,NO,SOC,1,Varsity,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,7/15/1999,20/FAL,NO,Graduated,0,NO,NO,TR,,AZ,YES,SOC,8/1/2020,6/1/2024,3.84,1,Out of State,0,1,1,1,0,0,0,0,0,2.938
434935,,,,,,,,,,,,,,,,,,,,JR,0,NO,UND,0,Varsity,ABSA,Baseball,,JR,3.325,NO,UND,0,Varsity,ABSA,Baseball,,SR,3.448,NO,EGR,0,Varsity,ABSA,Baseball,,SR,3.36,NO,EGR,0,Varsity,ABSA,Baseball,,SR,3.365,NO,EGR,0,Varsity,ABSA,Baseball,,SR,3.338,NO,EGR,1,Varsity,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,6/2/1998,20/FAL,NO,Graduated,0,NO,NO,TR,,NE,YES,EGR,8/1/2020,6/1/2023,2.83,1,In State,0,0,0,1,0,1,0,0,0,3.338
434955,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Varsity,ASGS,Shotgun Sports,,SO,3.74,NO,HSI,0,Varsity,ASGS,Shotgun Sports,,JR,3.455,NO,HSI,0,Varsity,ASGS,Shotgun Sports,,JR,3.28,NO,HSI,0,Varsity,ASGS,Shotgun Sports,,SR,3.294,NO,HSI,0,Varsity,ASGS,Shotgun Sports,,SR,3.299,NO,HSI,1,Varsity,ASGS,Shotgun Sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,WH,,,F,10/20/2000,20/FAL,NO,Graduated,0,NO,NO,TR,,NM,YES,HSI,8/1/2020,6/1/2023,2.83,1,Out of State,0,1,1,1,1,0,1,0,0,3.299
435303,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Member,ABSA,Baseball,,JR,2.32,NO,SOC,0,Member,ABSA,Baseball,,JR,2.811,NO,SOC,0,Member,ABSA,Baseball,,JR,2.692,NO,SOC,0,Member,ABSA,Baseball,,SR,2.765,NO,LAS,0,Member,ABSA,Baseball,,SR,2.805,NO,LAS,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,11/30/1999,20/FAL,NO,Graduated,0,NO,NO,TR,,CA,YES,LAS,8/1/2020,6/1/2023,2.83,1,Out of State,0,1,1,1,0,0,0,0,0,2.805
436059,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AWBB,W Basketball,,FR,2.4,NO,HSI,1,Varsity,AWBB,W Basketball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,WH,,F,4/22/2001,20/FAL,YES,Left,1,YES,YES,FR,20-21,WA,,HSI,9/1/2020,5/1/2021,0.66,1,Out of State,0,1,0,0,0,0,1,1,0,2.4
436085,,,,,,,,,,,,,,,,,,,,JR,0,NO,ELED,0,,,,,JR,3.333,NO,ART,0,,,,,SR,3.545,NO,ART,0,,,,,SR,3.581,NO,ART,0,,,,,,,,,,,,,,SR,3.471,NO,ART,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/11/1998,20/FAL,NO,Graduated,0,NO,NO,TR,,NE,YES,ART,,,,0,In State,0,0,0,1,0,0,1,0,0,3.471
436393,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AGOL,MGolf,,FR,3.462,NO,EGR,1,Varsity,AGOL,MGolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,6/30/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,NE,,EGR,8/1/2020,5/1/2021,0.75,1,In State,0,0,0,0,0,0,0,0,0,3.462
436612,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Member,AMXC,M Cross Country,,SO,1.675,NO,UND,0,Member,AMXC,M Cross Country,,JR,2.13,NO,CHM,0,Member,AMXC,M Cross Country,,JR,2.463,NO,CHM,0,Member,AMXC,M Cross Country,,SR,2.308,NO,CHM,0,Member,AMXC,M Cross Country,,SR,2.479,NO,CHM,1,Member,AMXC,M Cross Country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,3/25/2000,20/FAL,NO,Graduated,0,NO,NO,TR,,NE,YES,CHM,8/1/2020,6/1/2023,2.83,1,In State,0,0,1,1,0,0,0,0,0,2.479
436636,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,1,Member,ASOC,M Soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,12/11/2000,20/FAL,YES,Left,1,YES,YES,FR,20-21,NE,,UND,8/1/2020,12/1/2020,0.33,1,In State,0,0,0,0,0,0,0,1,0,0
437241,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,AMXC,M Cross Country,,FR,2.476,NO,PEHTH,0,Varsity,AMXC,M Cross Country,,SO,3.174,NO,PEHTH,0,Varsity,AMXC,M Cross Country,,SO,3.312,NO,PEHTH,0,Varsity,AMXC,M Cross Country,,JR,3.429,NO,PEHTH,0,Varsity,AMXC,M Cross Country,,JR,3.483,NO,PEHTH,0,Varsity,AMXC,M Cross Country,,SR,3.559,NO,PEHTH,0,Varsity,AMXC,M Cross Country,,SR,3.612,NO,PEHTH,1,Varsity,AMXC,M Cross Country,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,6/10/2002,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,NE,YES,PEHTH,8/1/2021,6/1/2024,2.84,1,In State,1,0,1,1,0,0,0,0,0,3.612
437464,,,,,,,,,,,,,,,,,,,,JR,0,NO,UND,0,Member,ABSA,Baseball,,JR,2.925,NO,BUS,0,Member,ABSA,Baseball,,SR,3.2,NO,BUS,0,Member,ABSA,Baseball,,SR,3.15,NO,BUS,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,3/26/1998,20/FAL,NO,Graduated,0,NO,NO,TR,,AB,YES,BUS,8/1/2020,5/1/2022,1.75,1,Out of State,0,1,0,1,0,1,0,0,0,3.15
437549,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ASBL,Softball,,FR,2.453,NO,EXSCI,0,Varsity,ASBL,Softball,,SO,2.217,NO,EXSCI,0,Varsity,ASBL,Softball,,SO,2.487,NO,PSY,0,Varsity,ASBL,Softball,,JR,2.555,NO,PSY,0,Varsity,ASBL,Softball,,SR,2.604,NO,PSY,0,Varsity,ASBL,Softball,,SR,2.656,NO,PSY,0,Varsity,ASBL,Softball,,SR,2.709,NO,PSY,1,Varsity,ASBL,Softball,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,2/5/2002,20/FAL,NO,Graduated,0,NO,NO,FR,20-21,CA,YES,PSY,8/1/2020,5/1/2022,1.75,1,Out of State,1,1,1,1,0,0,1,0,0,2.709
437744,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,5/14/2002,20/FAL,NO,Left,1,NO,YES,FR,20-21,TX,,UND,8/1/2020,12/1/2020,0.33,1,Out of State,0,1,0,0,0,0,0,0,0,0
437867,,,,,,,,,,,,,,,,,,,,JR,0,NO,UND,1,Member,AWTR,W Outdoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,6/18/2000,20/FAL,NO,Left,1,NO,YES,TR,,NE,,UND,8/1/2020,12/1/2020,0.33,1,In State,0,0,0,0,0,0,1,0,0,0
437900,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,,,,,SO,3.883,NO,BIO,0,,,,,JR,3.85,NO,BIO,0,,,,,SR,3.594,NO,BIO,0,,,,,SR,3.557,NO,BIO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,1/13/2001,20/FAL,NO,Graduated,0,NO,NO,TR,,NE,YES,BIO,,,,0,In State,0,0,1,1,0,0,0,0,0,3.557
437922,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,1,Member,ASOC,M Soccer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,BL,,,M,11/21/2001,20/FAL,YES,Left,1,YES,YES,FR,20-21,NE,,UND,8/1/2020,12/1/2020,0.33,1,In State,0,0,0,0,1,1,0,1,0,0
437976,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ABSA,Baseball,,SO,2.8,NO,UND,1,Varsity,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,WH,,,M,1/11/2001,20/FAL,NO,Left,1,NO,NO,TR,,CO,,UND,8/1/2020,5/1/2021,0.75,1,Out of State,1,1,0,0,1,0,0,0,0,2.8
438033,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Member,AFBA,Football,,FR,2.056,NO,BUS,0,Member,AFBA,Football,,SO,2.29,NO,BUS,1,Member,AFBA,Football,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,5/17/2002,20/FAL,NO,Left,1,NO,YES,FR,20-21,CO,,BUS,8/1/2020,12/1/2021,1.33,1,Out of State,1,1,0,0,0,0,0,0,1,2.29
438137,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,1,Member,AMIT,M Indoor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,BL,,,M,12/15/2001,20/FAL,YES,Left,1,YES,NO,FR,20-21,FL,,UND,11/1/2020,12/1/2020,0.08,1,Out of State,0,1,0,0,0,1,0,1,0,0
438480,,,,,,,,,,,,,,,,,,,,SO,0,NO,UND,0,Varsity,AWRE,M Wrestling,,SO,2.48,NO,UND,0,Varsity,AWRE,M Wrestling,,JR,2.156,NO,UND,0,Varsity,AWRE,M Wrestling,,JR,2.167,NO,IST,0,Varsity,AWRE,M Wrestling,,SR,2.067,NO,IST,0,Varsity,AWRE,M Wrestling,,SR,2.178,NO,IST,1,Varsity,AWRE,M Wrestling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIS,,,,M,7/3/2000,20/FAL,NO,Left,1,NO,YES,TR,,NM,,IST,8/1/2020,6/1/2023,2.83,1,Out of State,0,1,1,1,1,1,0,0,0,2.178
438485,,,,,,,,,,,,,,,,,,,,FR,0,NO,UND,0,Varsity,ATEF,W Tennis,,FR,2.54,NO,UND,0,Varsity,ATEF,W Tennis,,SO,2.19,NO,UND,0,Varsity,ATEF,W Tennis,,SO,2.551,NO,UND,1,Varsity,ATEF,W Tennis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,F,6/20/2001,20/FAL,NO,Left,1,NO,NO,FR,20-21,CO,,UND,8/1/2020,3/25/2022,1.65,1,Out of State,1,1,0,0,0,0,1,0,0,2.551
438597,,,,,,,,,,,,,,,,,,,,FR,0,NO,AGR,0,Member,ABSA,Baseball,,SO,3.88,NO,AGR,0,Member,ABSA,Baseball,,SO,3.7,NO,AGR,0,Member,ABSA,Baseball,,JR,3.713,NO,AGR,0,Member,ABSA,Baseball,,SR,3.67,NO,AGR,0,Member,ABSA,Baseball,,SR,3.743,NO,AGR,1,Member,ABSA,Baseball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHS,WH,,,M,2/29/2000,20/FAL,NO,Graduated,0,NO,NO,TR,,NE,YES,AGR,8/1/2020,6/1/2023,2.83,1,In State,1,0,1,1,0,0,0,0,0,3.743
